center: (475.0, 475.0), radius_x: 375.0, radius_y: 75.0, count: 442, B: 177.09298065540546, logLR = 159.58156629844385
center: (475.0, 475.0), radius_x: 375.0, radius_y: 125.0, count: 620, B: 295.1549677590091, logLR = 168.39412901391864
center: (475.0, 475.0), radius_x: 425.0, radius_y: 75.0, count: 464, B: 200.70537807612615, logLR = 145.80271012819279
center: (475.0, 475.0), radius_x: 425.0, radius_y: 125.0, count: 660, B: 334.5089634602103, logLR = 157.07082638324596
center: (475.0, 475.0), radius_x: 475.0, radius_y: 75.0, count: 493, B: 224.31777549684688, logLR = 140.9283198956039
center: (475.0, 475.0), radius_x: 475.0, radius_y: 125.0, count: 695, B: 373.8629591614115, logLR = 143.74269356435525
center: (475.0, 525.0), radius_x: 75.0, radius_y: 75.0, count: 282, B: 35.418596131081095, logLR = 354.61582250888773
center: (475.0, 525.0), radius_x: 75.0, radius_y: 125.0, count: 313, B: 59.030993551801814, logLR = 285.52253334263753
center: (475.0, 525.0), radius_x: 75.0, radius_y: 175.0, count: 333, B: 82.64339097252255, logLR = 230.7935904615723
center: (475.0, 525.0), radius_x: 75.0, radius_y: 225.0, count: 353, B: 106.25578839324326, logLR = 193.86855968047365
center: (475.0, 525.0), radius_x: 75.0, radius_y: 275.0, count: 371, B: 129.86818581396398, logLR = 164.5334104084946
center: (475.0, 525.0), radius_x: 75.0, radius_y: 325.0, count: 393, B: 153.48058323468473, logLR = 146.21901062981738
center: (475.0, 525.0), radius_x: 75.0, radius_y: 375.0, count: 408, B: 177.09298065540546, logLR = 124.86466109391512
center: (475.0, 525.0), radius_x: 125.0, radius_y: 75.0, count: 402, B: 59.030993551801814, logLR = 460.43313695143445
center: (475.0, 525.0), radius_x: 125.0, radius_y: 125.0, count: 445, B: 98.38498925300303, logLR = 358.62150408519324
center: (475.0, 525.0), radius_x: 125.0, radius_y: 175.0, count: 481, B: 137.73898495420423, logLR = 291.9558919451896
center: (475.0, 525.0), radius_x: 125.0, radius_y: 225.0, count: 502, B: 177.09298065540546, logLR = 228.93254868501742
center: (475.0, 525.0), radius_x: 125.0, radius_y: 275.0, count: 536, B: 216.44697635660665, logLR = 196.93906081581184
center: (475.0, 525.0), radius_x: 125.0, radius_y: 325.0, count: 567, B: 255.80097205780788, logLR = 169.634140741238
center: (475.0, 525.0), radius_x: 125.0, radius_y: 375.0, count: 606, B: 295.1549677590091, logLR = 155.27927188142309
center: (475.0, 525.0), radius_x: 125.0, radius_y: 425.0, count: 640, B: 334.5089634602103, logLR = 139.59335360361177
center: (475.0, 525.0), radius_x: 175.0, radius_y: 75.0, count: 467, B: 82.64339097252255, logLR = 465.7142295459271
center: (475.0, 525.0), radius_x: 175.0, radius_y: 125.0, count: 506, B: 137.73898495420423, logLR = 329.1481265805484
center: (475.0, 525.0), radius_x: 175.0, radius_y: 175.0, count: 545, B: 192.83457893588593, logLR = 250.7873357594313
center: (475.0, 525.0), radius_x: 175.0, radius_y: 225.0, count: 581, B: 247.9301729175676, logLR = 195.52988604856193
center: (475.0, 525.0), radius_x: 175.0, radius_y: 275.0, count: 631, B: 303.0257668992493, logLR = 168.7515707966366
center: (475.0, 525.0), radius_x: 175.0, radius_y: 325.0, count: 666, B: 358.12136088093104, logLR = 136.12060049712517
center: (475.0, 525.0), radius_x: 175.0, radius_y: 375.0, count: 728, B: 413.2169548626127, logLR = 130.95647905526147
center: (475.0, 525.0), radius_x: 225.0, radius_y: 75.0, count: 490, B: 106.25578839324326, logLR = 406.987301500173
center: (475.0, 525.0), radius_x: 225.0, radius_y: 125.0, count: 539, B: 177.09298065540546, logLR = 276.5248093408458
center: (475.0, 525.0), radius_x: 225.0, radius_y: 175.0, count: 593, B: 247.9301729175676, logLR = 208.44831686462635
center: (475.0, 525.0), radius_x: 225.0, radius_y: 225.0, count: 648, B: 318.76736517972984, logLR = 164.98592352498048
center: (475.0, 525.0), radius_x: 225.0, radius_y: 275.0, count: 702, B: 389.6045574418919, logLR = 133.35314073056497
center: (475.0, 525.0), radius_x: 275.0, radius_y: 75.0, count: 511, B: 129.86818581396398, logLR = 360.5716620213703
center: (475.0, 525.0), radius_x: 275.0, radius_y: 125.0, count: 573, B: 216.44697635660665, logLR = 239.5009877252292
center: (475.0, 525.0), radius_x: 275.0, radius_y: 175.0, count: 634, B: 303.0257668992493, logLR = 171.6054680933537
center: (475.0, 525.0), radius_x: 275.0, radius_y: 225.0, count: 692, B: 389.6045574418919, logLR = 125.42295167822618
center: (475.0, 525.0), radius_x: 325.0, radius_y: 75.0, count: 529, B: 153.48058323468473, logLR = 320.07374151137634
center: (475.0, 525.0), radius_x: 325.0, radius_y: 125.0, count: 599, B: 255.8009720578079, logLR = 202.6274263995562
center: (475.0, 525.0), radius_x: 325.0, radius_y: 175.0, count: 667, B: 358.1213608809311, logLR = 136.9493809897317
center: (475.0, 525.0), radius_x: 375.0, radius_y: 75.0, count: 544, B: 177.09298065540546, logLR = 283.22620257802197
center: (475.0, 525.0), radius_x: 375.0, radius_y: 125.0, count: 616, B: 295.1549677590091, logLR = 164.60005402322554
center: (475.0, 525.0), radius_x: 425.0, radius_y: 75.0, count: 563, B: 200.70537807612615, logLR = 257.5403649858673
center: (475.0, 525.0), radius_x: 425.0, radius_y: 125.0, count: 658, B: 334.5089634602103, logLR = 155.28216843900748
center: (475.0, 525.0), radius_x: 475.0, radius_y: 75.0, count: 589, B: 224.31777549684688, logLR = 244.15592857196418
center: (475.0, 525.0), radius_x: 475.0, radius_y: 125.0, count: 698, B: 373.8629591614115, logLR = 146.27132328884244
center: (475.0, 575.0), radius_x: 75.0, radius_y: 75.0, count: 197, B: 35.418596131081095, logLR = 183.28818699839135
center: (475.0, 575.0), radius_x: 75.0, radius_y: 125.0, count: 288, B: 59.030993551801814, logLR = 241.5290437844966
center: (475.0, 575.0), radius_x: 75.0, radius_y: 175.0, count: 317, B: 82.64339097252255, logLR = 206.72796800259806
center: (475.0, 575.0), radius_x: 75.0, radius_y: 225.0, count: 345, B: 106.25578839324326, logLR = 183.25940796817602
center: (475.0, 575.0), radius_x: 75.0, radius_y: 275.0, count: 369, B: 129.86818581396398, logLR = 162.1650607027197
center: (475.0, 575.0), radius_x: 75.0, radius_y: 325.0, count: 390, B: 153.48058323468473, logLR = 142.99650196151305
center: (475.0, 575.0), radius_x: 75.0, radius_y: 375.0, count: 412, B: 177.09298065540546, logLR = 128.76840660171933
center: (475.0, 575.0), radius_x: 125.0, radius_y: 75.0, count: 291, B: 59.030993551801814, logLR = 246.6778898753522
center: (475.0, 575.0), radius_x: 125.0, radius_y: 125.0, count: 423, B: 98.38498925300303, logLR = 321.7077301570234
center: (475.0, 575.0), radius_x: 125.0, radius_y: 175.0, count: 462, B: 137.73898495420423, logLR = 264.83052833194023
center: (475.0, 575.0), radius_x: 125.0, radius_y: 225.0, count: 499, B: 177.09298065540546, logLR = 225.23091518954692
center: (475.0, 575.0), radius_x: 125.0, radius_y: 275.0, count: 530, B: 216.44697635660665, logLR = 190.3618793490711
center: (475.0, 575.0), radius_x: 125.0, radius_y: 325.0, count: 575, B: 255.80097205780788, logLR = 177.64953692920858
center: (475.0, 575.0), radius_x: 125.0, radius_y: 375.0, count: 602, B: 295.1549677590091, logLR = 151.61708450811375
center: (475.0, 575.0), radius_x: 125.0, radius_y: 425.0, count: 634, B: 334.5089634602103, logLR = 134.52853776669485
center: (475.0, 575.0), radius_x: 175.0, radius_y: 75.0, count: 344, B: 82.64339097252255, logLR = 247.8758553951422
center: (475.0, 575.0), radius_x: 175.0, radius_y: 125.0, count: 503, B: 137.73898495420423, logLR = 324.5966992527301
center: (475.0, 575.0), radius_x: 175.0, radius_y: 175.0, count: 547, B: 192.83457893588593, logLR = 253.3029847284476
center: (475.0, 575.0), radius_x: 175.0, radius_y: 225.0, count: 585, B: 247.9301729175676, logLR = 199.79744677601389
center: (475.0, 575.0), radius_x: 175.0, radius_y: 275.0, count: 627, B: 303.0257668992493, logLR = 164.97877486152044
center: (475.0, 575.0), radius_x: 175.0, radius_y: 325.0, count: 684, B: 358.12136088093104, logLR = 151.38120468257483
center: (475.0, 575.0), radius_x: 175.0, radius_y: 375.0, count: 720, B: 413.2169548626127, logLR = 124.72980545204928
center: (475.0, 575.0), radius_x: 225.0, radius_y: 75.0, count: 383, B: 106.25578839324326, logLR = 235.5825599045355
center: (475.0, 575.0), radius_x: 225.0, radius_y: 125.0, count: 545, B: 177.09298065540546, logLR = 284.57406384051166
center: (475.0, 575.0), radius_x: 225.0, radius_y: 175.0, count: 593, B: 247.9301729175676, logLR = 208.44831686462635
center: (475.0, 575.0), radius_x: 225.0, radius_y: 225.0, count: 646, B: 318.76736517972984, logLR = 163.13661297704436
center: (475.0, 575.0), radius_x: 225.0, radius_y: 275.0, count: 701, B: 389.6045574418919, logLR = 132.55022867722124
center: (475.0, 575.0), radius_x: 275.0, radius_y: 75.0, count: 412, B: 129.86818581396398, logLR = 215.92615312473345
center: (475.0, 575.0), radius_x: 275.0, radius_y: 125.0, count: 577, B: 216.44697635660665, logLR = 244.30513156961263
center: (475.0, 575.0), radius_x: 275.0, radius_y: 175.0, count: 637, B: 303.0257668992493, logLR = 174.48013517361306
center: (475.0, 575.0), radius_x: 275.0, radius_y: 225.0, count: 706, B: 389.6045574418919, logLR = 136.5867060415689
center: (475.0, 575.0), radius_x: 325.0, radius_y: 75.0, count: 433, B: 153.48058323468473, logLR = 191.84703420887035
center: (475.0, 575.0), radius_x: 325.0, radius_y: 125.0, count: 599, B: 255.8009720578079, logLR = 202.6274263995562
center: (475.0, 575.0), radius_x: 325.0, radius_y: 175.0, count: 678, B: 358.1213608809311, logLR = 146.2139514708997
center: (475.0, 575.0), radius_x: 375.0, radius_y: 75.0, count: 454, B: 177.09298065540546, logLR = 172.64587297649945
center: (475.0, 575.0), radius_x: 375.0, radius_y: 125.0, count: 635, B: 295.1549677590091, logLR = 182.95371915050106
center: (475.0, 575.0), radius_x: 375.0, radius_y: 175.0, count: 718, B: 413.2169548626127, logLR = 123.19479401404459
center: (475.0, 575.0), radius_x: 425.0, radius_y: 75.0, count: 477, B: 200.70537807612615, logLR = 158.98587165483875
center: (475.0, 575.0), radius_x: 425.0, radius_y: 125.0, count: 670, B: 334.5089634602103, logLR = 166.1494259372883
center: (475.0, 575.0), radius_x: 475.0, radius_y: 75.0, count: 497, B: 224.31777549684688, logLR = 144.75464047556517
center: (475.0, 575.0), radius_x: 475.0, radius_y: 125.0, count: 703, B: 373.8629591614115, logLR = 150.5296658049872
center: (475.0, 625.0), radius_x: 75.0, radius_y: 175.0, count: 295, B: 82.64339097252255, logLR = 175.21317243441806
center: (475.0, 625.0), radius_x: 75.0, radius_y: 225.0, count: 326, B: 106.25578839324326, logLR = 158.9687105067742
center: (475.0, 625.0), radius_x: 75.0, radius_y: 275.0, count: 352, B: 129.86818581396398, logLR = 142.57636712056666
center: (475.0, 625.0), radius_x: 75.0, radius_y: 325.0, count: 382, B: 153.48058323468473, logLR = 134.5437045552538
center: (475.0, 625.0), radius_x: 75.0, radius_y: 375.0, count: 409, B: 177.09298065540546, logLR = 125.83599451883617
center: (475.0, 625.0), radius_x: 125.0, radius_y: 125.0, count: 290, B: 98.38498925300303, logLR = 131.85219206226623
center: (475.0, 625.0), radius_x: 125.0, radius_y: 175.0, count: 424, B: 137.73898495420423, logLR = 213.6581157064552
center: (475.0, 625.0), radius_x: 125.0, radius_y: 225.0, count: 478, B: 177.09298065540546, logLR = 199.99758670819318
center: (475.0, 625.0), radius_x: 125.0, radius_y: 275.0, count: 527, B: 216.44697635660665, logLR = 187.1078838702424
center: (475.0, 625.0), radius_x: 125.0, radius_y: 325.0, count: 560, B: 255.80097205780788, logLR = 162.74977850937586
center: (475.0, 625.0), radius_x: 125.0, radius_y: 375.0, count: 597, B: 295.1549677590091, logLR = 147.09280292828737
center: (475.0, 625.0), radius_x: 175.0, radius_y: 125.0, count: 359, B: 137.73898495420423, logLR = 136.32258022303944
center: (475.0, 625.0), radius_x: 175.0, radius_y: 175.0, count: 523, B: 192.83457893588593, logLR = 223.7858981496467
center: (475.0, 625.0), radius_x: 175.0, radius_y: 225.0, count: 592, B: 247.9301729175676, logLR = 207.3585488428883
center: (475.0, 625.0), radius_x: 175.0, radius_y: 275.0, count: 641, B: 303.0257668992493, logLR = 178.3452426670496
center: (475.0, 625.0), radius_x: 175.0, radius_y: 325.0, count: 678, B: 358.12136088093104, logLR = 146.2139514708997
center: (475.0, 625.0), radius_x: 175.0, radius_y: 375.0, count: 719, B: 413.2169548626127, logLR = 123.96121491439163
center: (475.0, 625.0), radius_x: 225.0, radius_y: 125.0, count: 411, B: 177.09298065540546, logLR = 127.78787282756494
center: (475.0, 625.0), radius_x: 225.0, radius_y: 175.0, count: 597, B: 247.9301729175676, logLR = 212.8313212602817
center: (475.0, 625.0), radius_x: 225.0, radius_y: 225.0, count: 647, B: 318.76736517972984, logLR = 164.06012672158067
center: (475.0, 625.0), radius_x: 225.0, radius_y: 275.0, count: 714, B: 389.6045574418919, logLR = 143.1587447184582
center: (475.0, 625.0), radius_x: 275.0, radius_y: 125.0, count: 472, B: 216.44697635660665, logLR = 131.6511377241603
center: (475.0, 625.0), radius_x: 275.0, radius_y: 175.0, count: 644, B: 303.0257668992493, logLR = 181.26816992052107
center: (475.0, 625.0), radius_x: 275.0, radius_y: 225.0, count: 711, B: 389.6045574418919, logLR = 140.67786976513162
center: (475.0, 625.0), radius_x: 325.0, radius_y: 175.0, count: 686, B: 358.1213608809311, logLR = 153.12140032854643
center: (475.0, 625.0), radius_x: 375.0, radius_y: 175.0, count: 730, B: 413.2169548626127, logLR = 132.53475255883296
center: (475.0, 625.0), radius_x: 425.0, radius_y: 175.0, count: 781, B: 468.3125488442944, logLR = 121.01614934936799
center: (475.0, 675.0), radius_x: 75.0, radius_y: 225.0, count: 304, B: 106.25578839324326, logLR = 132.50003613440376
center: (475.0, 675.0), radius_x: 75.0, radius_y: 275.0, count: 345, B: 129.86818581396398, logLR = 134.7978611903354
center: (475.0, 675.0), radius_x: 75.0, radius_y: 325.0, count: 369, B: 153.48058323468473, logLR = 121.25097244704912
center: (475.0, 675.0), radius_x: 125.0, radius_y: 225.0, count: 445, B: 177.09298065540546, logLR = 162.80876452963065
center: (475.0, 675.0), radius_x: 125.0, radius_y: 275.0, count: 506, B: 216.44697635660665, logLR = 164.9836945019482
center: (475.0, 675.0), radius_x: 125.0, radius_y: 325.0, count: 544, B: 255.80097205780788, logLR = 147.47170825484278
center: (475.0, 675.0), radius_x: 175.0, radius_y: 225.0, count: 556, B: 247.9301729175676, logLR = 169.74292299731246
center: (475.0, 675.0), radius_x: 175.0, radius_y: 275.0, count: 631, B: 303.0257668992493, logLR = 168.7515707966366
center: (475.0, 675.0), radius_x: 175.0, radius_y: 325.0, count: 675, B: 358.12136088093104, logLR = 143.66040359053926
center: (475.0, 675.0), radius_x: 225.0, radius_y: 225.0, count: 649, B: 318.76736517972984, logLR = 165.91400154631646
center: (475.0, 675.0), radius_x: 225.0, radius_y: 275.0, count: 711, B: 389.6045574418919, logLR = 140.67786976513162
center: (475.0, 675.0), radius_x: 275.0, radius_y: 225.0, count: 713, B: 389.6045574418919, logLR = 142.32960822534324
center: (475.0, 725.0), radius_x: 125.0, radius_y: 275.0, count: 464, B: 216.44697635660665, logLR = 124.2681829656014
center: (475.0, 725.0), radius_x: 175.0, radius_y: 275.0, count: 583, B: 303.0257668992493, logLR = 125.95949252793937
center: (475.0, 725.0), radius_x: 225.0, radius_y: 275.0, count: 694, B: 389.6045574418919, logLR = 126.99137422098812
center: (525.0, 325.0), radius_x: 75.0, radius_y: 275.0, count: 348, B: 129.86818581396398, logLR = 138.1106553062701
center: (525.0, 325.0), radius_x: 75.0, radius_y: 325.0, count: 397, B: 153.48058323468473, logLR = 150.55998000703423
center: (525.0, 325.0), radius_x: 125.0, radius_y: 275.0, count: 519, B: 216.44697635660665, logLR = 178.5440973253347
center: (525.0, 325.0), radius_x: 125.0, radius_y: 325.0, count: 585, B: 255.80097205780788, logLR = 187.88818409731454
center: (525.0, 325.0), radius_x: 175.0, radius_y: 275.0, count: 633, B: 303.0257668992493, logLR = 170.65185863213912
center: (525.0, 325.0), radius_x: 175.0, radius_y: 325.0, count: 669, B: 358.12136088093104, logLR = 138.61368355323566
center: (525.0, 325.0), radius_x: 225.0, radius_y: 275.0, count: 702, B: 389.6045574418919, logLR = 133.35314073056497
center: (525.0, 375.0), radius_x: 75.0, radius_y: 225.0, count: 351, B: 106.25578839324326, logLR = 191.1954831107807
center: (525.0, 375.0), radius_x: 75.0, radius_y: 275.0, count: 399, B: 129.86818581396398, logLR = 199.05562784536966
center: (525.0, 375.0), radius_x: 75.0, radius_y: 325.0, count: 430, B: 153.48058323468473, logLR = 188.2572737001518
center: (525.0, 375.0), radius_x: 75.0, radius_y: 375.0, count: 452, B: 177.09298065540546, logLR = 170.43979617023103
center: (525.0, 375.0), radius_x: 125.0, radius_y: 225.0, count: 511, B: 177.09298065540546, logLR = 240.18061888485022
center: (525.0, 375.0), radius_x: 125.0, radius_y: 275.0, count: 562, B: 216.44697635660665, logLR = 226.49176299083513
center: (525.0, 375.0), radius_x: 125.0, radius_y: 325.0, count: 588, B: 255.80097205780788, logLR = 191.0069750539197
center: (525.0, 375.0), radius_x: 125.0, radius_y: 375.0, count: 619, B: 295.1549677590091, logLR = 167.44210109202953
center: (525.0, 375.0), radius_x: 175.0, radius_y: 225.0, count: 588, B: 247.9301729175676, logLR = 203.02347944339488
center: (525.0, 375.0), radius_x: 175.0, radius_y: 275.0, count: 623, B: 303.0257668992493, logLR = 161.24312536416306
center: (525.0, 375.0), radius_x: 175.0, radius_y: 325.0, count: 666, B: 358.12136088093104, logLR = 136.12060049712517
center: (525.0, 375.0), radius_x: 175.0, radius_y: 375.0, count: 715, B: 413.2169548626127, logLR = 120.90856247856755
center: (525.0, 375.0), radius_x: 225.0, radius_y: 225.0, count: 650, B: 318.76736517972984, logLR = 166.84435895281484
center: (525.0, 375.0), radius_x: 225.0, radius_y: 275.0, count: 697, B: 389.6045574418919, logLR = 129.36054081452562
center: (525.0, 375.0), radius_x: 275.0, radius_y: 225.0, count: 707, B: 389.6045574418919, logLR = 137.4005695183352
center: (525.0, 425.0), radius_x: 75.0, radius_y: 125.0, count: 223, B: 59.030993551801814, logLR = 139.54059149205287
center: (525.0, 425.0), radius_x: 75.0, radius_y: 175.0, count: 350, B: 82.64339097252255, logLR = 257.3731585477637
center: (525.0, 425.0), radius_x: 75.0, radius_y: 225.0, count: 400, B: 106.25578839324326, logLR = 260.52216702947015
center: (525.0, 425.0), radius_x: 75.0, radius_y: 275.0, count: 422, B: 129.86818581396398, logLR = 229.25555921025028
center: (525.0, 425.0), radius_x: 75.0, radius_y: 325.0, count: 444, B: 153.48058323468473, logLR = 205.2353666530658
center: (525.0, 425.0), radius_x: 75.0, radius_y: 375.0, count: 463, B: 177.09298065540546, logLR = 182.7136993031079
center: (525.0, 425.0), radius_x: 75.0, radius_y: 425.0, count: 485, B: 200.70537807612615, logLR = 167.3303054673944
center: (525.0, 425.0), radius_x: 125.0, radius_y: 125.0, count: 336, B: 98.38498925300303, logLR = 190.54799778952756
center: (525.0, 425.0), radius_x: 125.0, radius_y: 175.0, count: 509, B: 137.73898495420423, logLR = 333.7233526019072
center: (525.0, 425.0), radius_x: 125.0, radius_y: 225.0, count: 534, B: 177.09298065540546, logLR = 269.88687549407666
center: (525.0, 425.0), radius_x: 125.0, radius_y: 275.0, count: 564, B: 216.44697635660665, logLR = 228.83492007641775
center: (525.0, 425.0), radius_x: 125.0, radius_y: 325.0, count: 597, B: 255.80097205780788, logLR = 200.49309173847917
center: (525.0, 425.0), radius_x: 125.0, radius_y: 375.0, count: 620, B: 295.1549677590091, logLR = 168.39412901391864
center: (525.0, 425.0), radius_x: 125.0, radius_y: 425.0, count: 646, B: 334.5089634602103, logLR = 144.74083267558728
center: (525.0, 425.0), radius_x: 175.0, radius_y: 125.0, count: 392, B: 137.73898495420423, logLR = 173.9078982045748
center: (525.0, 425.0), radius_x: 175.0, radius_y: 175.0, count: 551, B: 192.83457893588593, logLR = 258.36443945792826
center: (525.0, 425.0), radius_x: 175.0, radius_y: 225.0, count: 588, B: 247.9301729175676, logLR = 203.02347944339488
center: (525.0, 425.0), radius_x: 175.0, radius_y: 275.0, count: 630, B: 303.0257668992493, logLR = 167.80489636554609
center: (525.0, 425.0), radius_x: 175.0, radius_y: 325.0, count: 673, B: 358.12136088093104, logLR = 141.9692081131094
center: (525.0, 425.0), radius_x: 225.0, radius_y: 125.0, count: 437, B: 177.09298065540546, logLR = 154.26102727888676
center: (525.0, 425.0), radius_x: 225.0, radius_y: 175.0, count: 588, B: 247.9301729175676, logLR = 203.02347944339488
center: (525.0, 425.0), radius_x: 225.0, radius_y: 225.0, count: 640, B: 318.76736517972984, logLR = 157.6435788735003
center: (525.0, 425.0), radius_x: 225.0, radius_y: 275.0, count: 698, B: 389.6045574418919, logLR = 130.15466581719397
center: (525.0, 425.0), radius_x: 275.0, radius_y: 125.0, count: 471, B: 216.44697635660665, logLR = 130.7185239653586
center: (525.0, 425.0), radius_x: 275.0, radius_y: 175.0, count: 629, B: 303.0257668992493, logLR = 166.86053756889282
center: (525.0, 425.0), radius_x: 275.0, radius_y: 225.0, count: 700, B: 389.6045574418919, logLR = 131.74951120711557
center: (525.0, 425.0), radius_x: 325.0, radius_y: 175.0, count: 677, B: 358.1213608809311, logLR = 145.36053705189772
center: (525.0, 425.0), radius_x: 375.0, radius_y: 175.0, count: 715, B: 413.2169548626127, logLR = 120.90856247856755
center: (525.0, 475.0), radius_x: 75.0, radius_y: 75.0, count: 234, B: 35.418596131081095, logLR = 253.60660704803917
center: (525.0, 475.0), radius_x: 75.0, radius_y: 125.0, count: 358, B: 59.030993551801814, logLR = 370.58357337647305
center: (525.0, 475.0), radius_x: 75.0, radius_y: 175.0, count: 388, B: 82.64339097252255, logLR = 320.3513944750343
center: (525.0, 475.0), radius_x: 75.0, radius_y: 225.0, count: 422, B: 106.25578839324326, logLR = 294.13333212194453
center: (525.0, 475.0), radius_x: 75.0, radius_y: 275.0, count: 433, B: 129.86818581396398, logLR = 244.26448572817475
center: (525.0, 475.0), radius_x: 75.0, radius_y: 325.0, count: 452, B: 153.48058323468473, logLR = 215.19262479636495
center: (525.0, 475.0), radius_x: 75.0, radius_y: 375.0, count: 475, B: 177.09298065540546, logLR = 196.49091475634384
center: (525.0, 475.0), radius_x: 75.0, radius_y: 425.0, count: 497, B: 200.70537807612615, logLR = 180.17283958551002
center: (525.0, 475.0), radius_x: 75.0, radius_y: 475.0, count: 515, B: 224.31777549684688, logLR = 162.49968731803352
center: (525.0, 475.0), radius_x: 125.0, radius_y: 75.0, count: 326, B: 59.030993551801814, logLR = 309.34483770353484
center: (525.0, 475.0), radius_x: 125.0, radius_y: 125.0, count: 477, B: 98.38498925300303, logLR = 414.7983528940532
center: (525.0, 475.0), radius_x: 125.0, radius_y: 175.0, count: 506, B: 137.73898495420423, logLR = 329.1481265805484
center: (525.0, 475.0), radius_x: 125.0, radius_y: 225.0, count: 536, B: 177.09298065540546, logLR = 272.53441002035834
center: (525.0, 475.0), radius_x: 125.0, radius_y: 275.0, count: 570, B: 216.44697635660665, logLR = 235.92353828662078
center: (525.0, 475.0), radius_x: 125.0, radius_y: 325.0, count: 602, B: 255.80097205780788, logLR = 205.84678548403127
center: (525.0, 475.0), radius_x: 125.0, radius_y: 375.0, count: 628, B: 295.1549677590091, logLR = 176.09427422251497
center: (525.0, 475.0), radius_x: 125.0, radius_y: 425.0, count: 662, B: 334.5089634602103, logLR = 158.86852335047382
center: (525.0, 475.0), radius_x: 125.0, radius_y: 475.0, count: 684, B: 373.8629591614115, logLR = 134.64102048749953
center: (525.0, 475.0), radius_x: 175.0, radius_y: 75.0, count: 372, B: 82.64339097252255, logLR = 293.2505755862816
center: (525.0, 475.0), radius_x: 175.0, radius_y: 125.0, count: 510, B: 137.73898495420423, logLR = 335.25370047101666
center: (525.0, 475.0), radius_x: 175.0, radius_y: 175.0, count: 545, B: 192.83457893588593, logLR = 250.7873357594313
center: (525.0, 475.0), radius_x: 175.0, radius_y: 225.0, count: 587, B: 247.9301729175676, logLR = 201.94572462493443
center: (525.0, 475.0), radius_x: 175.0, radius_y: 275.0, count: 634, B: 303.0257668992493, logLR = 171.6054680933537
center: (525.0, 475.0), radius_x: 175.0, radius_y: 325.0, count: 680, B: 358.12136088093104, logLR = 147.92746763825062
center: (525.0, 475.0), radius_x: 175.0, radius_y: 375.0, count: 719, B: 413.2169548626127, logLR = 123.96121491439163
center: (525.0, 475.0), radius_x: 225.0, radius_y: 75.0, count: 393, B: 106.25578839324326, logLR = 250.14189850310004
center: (525.0, 475.0), radius_x: 225.0, radius_y: 125.0, count: 534, B: 177.09298065540546, logLR = 269.88687549407666
center: (525.0, 475.0), radius_x: 225.0, radius_y: 175.0, count: 585, B: 247.9301729175676, logLR = 199.79744677601389
center: (525.0, 475.0), radius_x: 225.0, radius_y: 225.0, count: 642, B: 318.76736517972984, logLR = 159.46542569328665
center: (525.0, 475.0), radius_x: 225.0, radius_y: 275.0, count: 700, B: 389.6045574418919, logLR = 131.74951120711557
center: (525.0, 475.0), radius_x: 275.0, radius_y: 75.0, count: 409, B: 129.86818581396398, logLR = 211.98667144750164
center: (525.0, 475.0), radius_x: 275.0, radius_y: 125.0, count: 568, B: 216.44697635660665, logLR = 233.5508288228354
center: (525.0, 475.0), radius_x: 275.0, radius_y: 175.0, count: 628, B: 303.0257668992493, logLR = 165.9184964001298
center: (525.0, 475.0), radius_x: 275.0, radius_y: 225.0, count: 695, B: 389.6045574418919, logLR = 127.77889353747014
center: (525.0, 475.0), radius_x: 325.0, radius_y: 75.0, count: 421, B: 153.48058323468473, logLR = 177.64845069089117
center: (525.0, 475.0), radius_x: 325.0, radius_y: 125.0, count: 592, B: 255.8009720578079, logLR = 195.19905550571212
center: (525.0, 475.0), radius_x: 325.0, radius_y: 175.0, count: 666, B: 358.1213608809311, logLR = 136.12060049712517
center: (525.0, 475.0), radius_x: 375.0, radius_y: 75.0, count: 443, B: 177.09298065540546, logLR = 160.65440223586998
center: (525.0, 475.0), radius_x: 375.0, radius_y: 125.0, count: 621, B: 295.1549677590091, logLR = 169.34849290559373
center: (525.0, 475.0), radius_x: 425.0, radius_y: 75.0, count: 472, B: 200.70537807612615, logLR = 153.85990582508157
center: (525.0, 475.0), radius_x: 425.0, radius_y: 125.0, count: 656, B: 334.5089634602103, logLR = 153.50256351027514
center: (525.0, 475.0), radius_x: 475.0, radius_y: 75.0, count: 492, B: 224.31777549684688, logLR = 139.9784572306855
center: (525.0, 475.0), radius_x: 475.0, radius_y: 125.0, count: 695, B: 373.8629591614115, logLR = 143.74269356435525
center: (525.0, 525.0), radius_x: 75.0, radius_y: 75.0, count: 354, B: 35.418596131081095, logLR = 523.6563950823199
center: (525.0, 525.0), radius_x: 75.0, radius_y: 125.0, count: 381, B: 59.030993551801814, logLR = 416.7662325383684
center: (525.0, 525.0), radius_x: 75.0, radius_y: 175.0, count: 400, B: 82.64339097252255, logLR = 341.2155274871549
center: (525.0, 525.0), radius_x: 75.0, radius_y: 225.0, count: 414, B: 106.25578839324326, logLR = 281.7399530638551
center: (525.0, 525.0), radius_x: 75.0, radius_y: 275.0, count: 440, B: 129.86818581396398, logLR = 254.001671061882
center: (525.0, 525.0), radius_x: 75.0, radius_y: 325.0, count: 460, B: 153.48058323468473, logLR = 225.3327471372857
center: (525.0, 525.0), radius_x: 75.0, radius_y: 375.0, count: 481, B: 177.09298065540546, logLR = 203.5289888786864
